ProximityRank,Distance,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,Hospital_Latitude,Hospital_Longitude,Zip Code,City_Latitude,City_Longitude,city,state_id
1,13.580815144,160029,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,41.663561,-91.527917749,52755,41.48015,-91.43349,Lone Tree,IA
1,17.202688919,161319,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,42.8599754,-91.4157468,52158,43.04388,-91.18647,Marquette,IA
1,12.751991087,161326,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.3279642,-94.017079250,50229,41.37416,-93.77906,Prole,IA
1,11.245349642,161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.4700542,-91.874598876,52210,42.33905,-92.00537,Brandon,IA
1,8.309037198,161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.7504601,-93.74538,50262,40.85625,-93.82091,Van Wert,IA
1,7.890130893,161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,41.2892862,-91.687926689,52201,41.33218,-91.54704,Ainsworth,IA
1,11.323634000,160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.6598348,-91.547756874,52322,41.69221,-91.76284,Oxford,IA
1,7.270328773,161380,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.5006964,-93.260609125,50006,42.51354,-93.40227,Alden,IA
1,12.772933645,161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.741005,-94.677822,50540,42.60019,-94.8407,Fonda,IA
1,4.534076484,161319,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,42.8599754,-91.4157468,52072,42.92022,-91.38025,Saint Olaf,IA
1,14.648489459,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51432,41.91009,-95.13795,Aspinwall,IA
1,11.258821370,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52236,41.73143,-91.87647,Homestead,IA
1,14.160403123,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51051,42.20443,-95.96988,Rodney,IA
1,10.196807463,160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,42.03261625,-93.612288270,50124,41.88516,-93.60446,Huxley,IA
1,9.158137922,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52251,41.71218,-92.20314,Ladora,IA
1,7.621524665,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52037,41.96712,-90.62899,Delmar,IA
1,14.063184407,161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,42.0560628,-93.877247960,50040,42.17363,-94.10121,Boxholm,IA
1,9.360115586,160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.702482,-93.052114939,50137,41.60872,-92.92126,Killduff,IA
1,2.586813155,161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,42.0560628,-93.877247960,50036,42.0892,-93.85378,Boone,IA
1,13.007850151,161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.732774,-94.232441459,50570,42.89359,-94.36585,Ottosen,IA
1,11.384195287,160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,41.564756,-90.517447,52768,41.69906,-90.38977,Princeton,IA
1,9.137871052,161377,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,40.7344306,-92.8742102,52549,40.61392,-92.94602,Cincinnati,IA
1,21.147464201,161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,43.0982054,-93.808188484,50478,43.40377,-93.78448,Thompson,IA
1,11.574730051,161325,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,42.016055,-94.3741093,50026,41.85823,-94.44958,Bagley,IA
1,12.717595381,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50597,42.97379,-94.45048,West Bend,IA
1,7.775549254,161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.96831935,-91.809446690,52147,42.94957,-91.96106,Hawkeye,IA
1,14.728957983,161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.3116418,-93.1096492,50252,41.45881,-93.31518,Swan,IA
1,23.430744051,161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.33844735,-95.459967292,51004,42.3762,-95.916,Anthon,IA
1,1.007256578,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51442,42.02696,-95.35915,Denison,IA
1,9.141039174,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52354,41.91883,-91.98856,Watkins,IA
1,18.136293221,160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.26805195,-95.835359837,51553,41.41577,-95.54638,Minden,IA
1,12.253042241,160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,42.4601458,-92.3455769,50612,42.28546,-92.38687,Buckingham,IA
1,20.805339244,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52348,41.99331,-92.38597,Vining,IA
1,12.615828605,161314,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,41.6837137,-94.493477040,50146,41.68038,-94.24905,Linden,IA
1,11.908816479,161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,41.02607865,-93.768529632,50210,41.18998,-93.6978,New Virginia,IA
1,10.395361456,161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,41.41314875,-92.912605981,50232,41.55761,-92.96868,Reasnor,IA
1,10.815018223,161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,41.0278499,-93.301819930,50151,41.08074,-93.49717,Lucas,IA
1,9.961645057,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50464,43.25146,-93.0765,Plymouth,IA
1,10.120262933,161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.2657934,-94.749440366,51453,42.26366,-94.55155,Lohrville,IA
1,13.529595929,161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,41.30368335,-94.451671061,50250,41.48088,-94.34062,Stuart,IA
1,12.775208925,161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,41.0698616,-94.383548006,50861,40.91163,-94.25685,Shannon City,IA
1,14.464158325,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,50847,41.14168,-94.98405,Grant,IA
1,8.043300063,161330,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,AUDUBON,IA,50025,41.7154826,-94.937688753,51543,41.65792,-95.07317,Kimballton,IA
1,13.420107198,161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.28941835,-92.808528372,50440,43.33213,-93.06891,Grafton,IA
1,11.095762257,161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.6454945,-95.222048810,50576,42.80267,-95.17727,Rembrandt,IA
1,12.581866358,161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.741005,-94.677822,50593,42.65796,-94.89832,Varina,IA
1,10.297847651,161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,42.4755156,-91.131206102,52045,42.45485,-90.93113,Epworth,IA
1,6.027235759,160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,42.03261625,-93.612288270,50105,42.11754,-93.63912,Gilbert,IA
1,8.059663579,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51523,41.9122,-96.07172,Blencoe,IA
1,9.916160197,160029,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,41.663561,-91.527917749,52333,41.80376,-91.48685,Solon,IA
1,6.053942917,161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.08875385,-95.623580098,51231,43.10567,-95.74131,Archer,IA
1,1.239317220,161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,42.7595764,-95.547984875,51012,42.74474,-95.56171,Cherokee,IA
1,14.012031806,161304,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,40.98913575,-94.74874785,50848,40.78685,-94.76758,Gravity,IA
1,12.184521977,161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.33844735,-95.459967292,51448,42.20238,-95.30839,Kiron,IA
1,9.263617016,161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,43.3813075,-92.117931091,52155,43.41412,-92.29683,Lime Springs,IA
1,10.168608219,160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.4923488,-94.1939909,50594,42.58561,-94.03949,Vincent,IA
1,1.312536018,161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,43.0564649,-94.225582259,50511,43.07483,-94.21894,Algona,IA
1,6.125707054,160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6161753,-93.6412114,50032,41.66591,-93.54301,Berwick,IA
1,10.047690504,161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,43.41020555,-94.833587049,51364,43.2993,-94.96293,Terril,IA
1,9.991016684,160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.4923488,-94.1939909,50523,42.36783,-94.29357,Callender,IA
1,16.594723349,161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,42.2657934,-94.749440366,50583,42.43049,-94.98595,Sac City,IA
1,0.596607933,161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,43.421238,-96.173617,51246,43.42764,-96.16564,Rock Rapids,IA
1,17.179956146,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52640,41.09649,-91.28205,Morning Sun,IA
1,10.910162897,161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.6454945,-95.222048810,50567,42.52146,-95.08935,Nemaha,IA
1,2.426643912,160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,43.417237,-95.126208,51360,43.43626,-95.08556,Spirit Lake,IA
1,7.109078551,160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.1492865,-95.143458459,51333,43.1324,-95.00437,Dickens,IA
1,5.372519745,161330,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,AUDUBON,IA,50025,41.7154826,-94.937688753,50117,41.66903,-94.85419,Hamlin,IA
1,0.826691164,161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.48502475,-91.466884510,52057,42.4916,-91.45333,Manchester,IA
1,14.354345656,161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.33844735,-95.459967292,51019,42.2721,-95.72615,Danbury,IA
1,7.163255633,161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8333767,-94.093249069,50066,41.8051,-94.22708,Dawson,IA
1,8.678280097,161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6466653,-95.327502709,51447,41.72101,-95.19196,Kirkman,IA
1,13.143785505,160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.433859551,-91.052421843,52752,41.27465,-91.1911,Grandview,IA
1,9.814426841,161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.732774,-94.232441459,50591,42.67683,-94.05478,Thor,IA
1,9.115788003,161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.723535,-95.042171,51646,40.75315,-94.8725,New Market,IA
1,9.707224058,160057,SOUTHEAST IOWA REGIONAL MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,40.8080834,-91.1760322,52650,40.94782,-91.15687,Sperry,IA
1,14.278799151,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50434,43.25857,-93.45758,Fertile,IA
1,0.567676605,161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,43.2683376,-91.473228705,52172,43.27117,-91.48382,Waukon,IA
1,14.995440398,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50258,42.22781,-93.07788,Union,IA
1,11.563044187,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50173,41.97461,-92.71044,Montour,IA
1,9.429728851,160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.702482,-93.052114939,50028,41.81729,-93.15102,Baxter,IA
1,18.779819315,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,52222,41.57623,-92.33693,Deep River,IA
1,5.973465196,160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.589827,-93.634773250,50265,41.55129,-93.73821,West Des Moines,IA
1,1.826655674,161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.6752704,-91.902064604,50662,42.68748,-91.93396,Oelwein,IA
1,14.368278869,161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.7365428,-91.9582391,52626,40.63201,-91.72119,Farmington,IA
1,13.817158600,160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,42.4923488,-94.1939909,50552,42.45638,-94.46068,Knierim,IA
1,0.694526226,161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,40.6202614,-95.6505273,51640,40.62262,-95.6634,Hamburg,IA
1,11.728363195,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,41.978987737,-91.655018141,52351,41.87496,-91.83529,Walford,IA
1,9.355357412,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50860,40.62253,-94.34949,Redding,IA
1,8.158400851,161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.0723889,-90.6733228,52207,42.09286,-90.83,Baldwin,IA
1,2.603038155,161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,41.30368335,-94.451671061,50849,41.30004,-94.40176,Greenfield,IA
1,4.341785454,161371,WINNMED,901 MONTGOMERY STREET,DECORAH,IA,52101,43.29489515,-91.773655861,52101,43.35741,-91.76494,Decorah,IA
1,11.948981518,160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,41.9862334,-91.660337216,52202,42.15836,-91.63792,Alburnett,IA
1,12.746062607,160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,41.6598348,-91.547756874,52327,41.477,-91.58046,Riverside,IA
1,10.801763153,161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,40.7588468,-92.416054533,52560,40.85491,-92.25312,Floris,IA
1,3.778819958,160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6161753,-93.6412114,50324,41.60471,-93.71273,Windsor Heights,IA
1,13.276544983,161314,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,41.6837137,-94.493477040,50164,41.49921,-94.42176,Menlo,IA
1,10.547531057,160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.433859551,-91.052421843,52760,41.58255,-91.09853,Moscow,IA
1,14.055451179,161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.28941835,-92.808528372,50455,43.45695,-92.64981,McIntire,IA
1,7.945629797,161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,42.4700542,-91.874598876,52326,42.39513,-91.75641,Quasqueton,IA
1,12.528401643,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50477,42.98743,-93.32731,Swaledale,IA
1,16.251129675,160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,42.495384201,-90.687859431,52032,42.29006,-90.84317,Bernard,IA
1,14.333601128,161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,42.0260445,-96.1058711,51558,41.91497,-95.87023,Moorhead,IA
1,13.217605511,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50247,42.01832,-93.1665,State Center,IA
1,18.187009646,161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,42.741005,-94.677822,50565,42.86118,-94.99698,Marathon,IA
1,14.104959852,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.4010322,-94.9916804,51535,41.2264,-95.13241,Griswold,IA
1,19.245314627,160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,41.433859551,-91.052421843,52653,41.16642,-91.15597,Wapello,IA
1,1.755906735,161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.732774,-94.232441459,50529,42.72216,-94.20101,Dakota City,IA
1,11.093689511,161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,40.75260265,-95.368879819,51649,40.8518,-95.53565,Randolph,IA
1,3.662839052,160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,43.417237,-95.126208,51331,43.36431,-95.13028,Arnolds Park,IA
1,2.778014288,161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,43.2024225,-96.283754791,51247,43.19259,-96.33723,Rock Valley,IA
1,11.628972163,161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,40.723535,-95.042171,51630,40.60101,-95.19427,Blanchard,IA
1,12.990885978,161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,41.5624005,-95.885809311,51557,41.72903,-96.00233,Mondamin,IA
1,7.161042518,160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,41.5993724,-93.6256024,50327,41.58402,-93.48856,Pleasant Hill,IA
1,8.989515022,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,52576,41.21337,-92.1125,Ollie,IA
1,11.788599109,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,41.4010322,-94.9916804,51577,41.4644,-95.20296,Walnut,IA
1,8.813471029,161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,42.48502475,-91.466884510,52223,42.41315,-91.32408,Delhi,IA
1,11.433932099,161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,40.985627,-91.963352,52580,41.12039,-92.09069,Packwood,IA
1,2.398787945,161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,40.985627,-91.963352,52557,41.02026,-91.96653,Fairfield,IA
1,11.348079669,161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,41.3116418,-93.1096492,50116,41.17812,-92.98247,Hamilton,IA
1,7.618016159,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50142,42.0055,-92.77582,Le Grand,IA
1,6.442059354,161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,40.6202614,-95.6505273,51650,40.673,-95.5492,Riverton,IA
1,18.152417623,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,52342,42.05047,-92.55849,Toledo,IA
1,15.988573350,161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,41.2892862,-91.687926689,52738,41.2736,-91.38072,Columbus Junction,IA
1,6.294954302,161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.0560502,-94.865947814,51444,42.01228,-94.97352,Halbur,IA
1,11.039532831,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,50136,41.46984,-92.28927,Keswick,IA
1,2.541671036,161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,41.3005019,-92.629684157,52577,41.27174,-92.6602,Oskaloosa,IA
1,8.899431073,160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,41.74253135,-92.734403866,50157,41.74545,-92.56183,Malcom,IA
1,3.366716882,160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.267536,-95.840503,51501,41.22828,-95.87889,Council Bluffs,IA
1,9.563885559,160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.14971,-93.2166085,50456,43.28812,-93.21579,Manly,IA
1,11.378001141,161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,42.02404595,-95.378377477,51461,42.172,-95.47579,Schleswig,IA
1,13.613981753,161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.96216345,-91.559398859,52657,40.76784,-91.5164,Saint Paul,IA
1,12.244281163,161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,42.33844735,-95.459967292,51020,42.51215,-95.41249,Galva,IA
1,13.350916649,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50140,40.63753,-93.99198,Lamoni,IA
1,6.979692096,161320,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,IA,50674,42.84643045,-92.110014048,50681,42.77754,-92.00931,Westgate,IA
1,11.953940418,160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,41.74253135,-92.734403866,50153,41.57669,-92.80033,Lynnville,IA
1,10.545747838,161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,311 SOUTH CLARK STREET,CARROLL,IA,51401,42.0560502,-94.865947814,51463,41.90743,-94.91265,Templeton,IA
1,6.126612522,161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,42.6454945,-95.222048810,51002,42.69859,-95.31863,Alta,IA
1,9.269312256,161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,40.718362,-94.22339,50863,40.84701,-94.17318,Tingley,IA
1,17.384688263,161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,41.8024715,-92.073073182,52221,41.64151,-92.33215,Guernsey,IA
1,9.788471201,161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,41.826030252,-90.546591214,52746,41.71945,-90.67172,Donahue,IA
1,10.906036245,160001,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.048881,-92.9122672,50632,42.07667,-92.70299,Garwin,IA
1,12.149425656,161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.3226677,-92.2063852,52335,41.45935,-92.05895,South English,IA
1,13.577219476,160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,41.6161753,-93.6412114,50073,41.79234,-93.52463,Elkhart,IA
1,14.281127427,161314,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,41.6837137,-94.493477040,50002,41.51236,-94.64801,Adair,IA
1,14.807075003,161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,41.024278134,-95.213975067,51540,41.02488,-95.49802,Hastings,IA
